tconst	averageRating	numVotes
tt13650578	5.5	158
tt0161942	4.8	1168
tt9190210	5.0	5
tt15116506	4.6	4951
tt2410716	6.0	9
tt0639886	8.1	59
tt13154468	4.9	14
tt1503540	9.2	113
tt0131856	3.8	11
tt3658030	7.7	13
tt11458556	6.8	17
tt4203758	7.9	216
tt0087287	4.6	536
tt5610758	7.5	8
tt0289206	6.7	18
tt3723666	8.4	47
tt0086257	5.7	529
tt0679709	7.1	135
tt27762075	7.3	41
tt21281442	7.9	8533
tt8681854	6.7	9
tt2367162	8.9	12
tt9060562	8.4	7
tt0912547	7.3	62
tt1075768	8.1	20
tt35305997	8.7	32
tt0557245	8.6	17
tt38779097	8.0	38
tt1845776	4.3	25
tt27683671	7.8	33
tt0273628	7.7	11
tt14034294	5.2	5218
tt13678112	7.0	133
tt1393725	9.0	8
tt3756280	6.8	15
tt1479623	8.5	15
tt6519010	7.6	9
tt35701113	1.8	13
tt1750139	6.9	11
tt2241575	7.5	11
tt10667354	7.0	44
tt3211594	7.4	86
tt11558084	9.3	30
tt0583873	9.1	19
tt11316534	8.0	10
tt8987730	8.7	23
tt32427455	8.9	230
tt0510821	7.0	24
tt0116184	5.6	38
tt3691782	6.9	10
tt29594919	6.2	17
tt27500812	6.6	218
tt1587286	1.0	11
tt1704271	5.8	64
tt17541104	7.9	10
tt2143790	6.8	15
tt0332328	2.7	71
tt0699470	7.2	14
tt0101026	7.0	34562
tt15196700	5.1	16
tt4955680	8.2	25
tt33098107	8.2	16
tt15866034	7.3	79
tt0572642	7.8	18
tt29490728	7.2	39
tt4194504	6.6	22
tt1526559	8.2	34
tt8141494	8.4	10
tt21073198	8.1	1552
tt21230074	7.2	1896
tt8120504	8.4	29
tt0088655	6.6	1211
tt14147282	6.8	14
tt39240952	8.5	13
tt0126814	5.3	421
tt0788899	7.3	58
tt7780780	8.7	25
tt22037070	6.2	12
tt0834862	9.2	48
tt5142812	8.8	13
tt9860532	4.4	10
tt15025696	7.1	44
tt0054637	5.9	565
tt0288828	5.7	16
tt0088439	6.2	122
tt19063596	7.2	14
tt7149294	6.7	28
tt7046462	9.4	17
tt8938326	9.0	6
tt0431904	4.0	18
tt1058417	8.2	68
tt29310144	7.1	21
tt0084420	5.4	187
tt9546334	7.8	7
tt6694344	7.2	1263
tt12078726	8.1	8
tt5508800	7.6	399
tt0509056	7.7	76
tt0683086	7.8	113
tt0148415	4.0	78
tt0367909	6.0	11
tt0799462	6.0	10
tt5884988	7.0	22
tt2316873	6.1	13
tt0054639	7.0	8
tt0054981	3.2	7
tt0943052	5.8	34
tt10400024	6.5	184
tt2182508	7.8	17
tt26685492	6.3	7
tt11576960	8.2	59
tt29928397	6.8	126
tt28380004	6.3	29
tt3650366	8.0	6
tt0765801	7.3	31
tt28341558	7.9	16
tt10914690	9.1	10
tt2709962	3.8	199
tt9174274	7.9	48
tt5037902	6.2	733
tt0430404	4.6	854
tt6807654	8.0	44
tt3921706	5.9	8
tt38779593	7.3	45
tt1258015	9.2	7
tt25811942	6.4	20
tt35837352	8.9	13
tt1972122	8.3	11
tt8783262	6.5	959
tt32245465	7.6	46
tt5051302	7.5	471
tt8295472	6.7	36326
tt0874589	7.6	17
tt8207048	7.9	12
tt6925692	7.9	9
tt0483466	8.0	74
tt0845058	6.6	15
tt6035580	9.3	400
tt0503753	7.1	68
tt3512718	6.9	13
tt21831860	8.8	9
tt0701246	8.5	4343
tt0801643	6.0	13
tt0388387	6.3	71
tt9121490	4.8	6
tt0312409	6.2	1835
tt5608944	7.2	106
tt18072490	6.2	6
tt23781968	6.6	5
tt11664162	6.0	9
tt32879939	8.5	9
tt6823370	7.4	8
tt0598512	8.2	49
tt0111432	7.7	19
tt0531366	7.2	15
tt3672742	6.7	31137
tt3584240	7.6	27
tt1733436	6.9	120
tt7780818	6.5	35
tt1651095	5.4	5
tt0892458	8.9	47
tt8427052	2.8	6
tt0579743	7.2	34
tt0394785	7.3	1456
tt18930788	6.9	9
tt7836660	10.0	9
tt8549590	6.3	318
tt3384600	8.7	7
tt19863700	8.8	13
tt5087122	6.8	24
tt8476000	7.7	18
tt3008094	7.5	24
tt7614916	6.7	61
tt1708664	4.9	33
tt37458160	9.9	7
tt33336141	6.0	55
tt0758541	7.9	14
tt4581836	7.1	121
tt0631806	7.8	49
tt0251566	7.0	529
tt8170918	8.0	26
tt7192198	6.5	10
tt32424000	5.3	28
tt15801260	8.6	21
tt7966476	5.8	6
tt0073351	6.4	20
tt10351660	7.9	30
tt0276586	6.5	7
tt0450923	5.8	17
tt13815016	6.2	11
tt0739174	9.3	21
tt0396445	6.1	150
tt14174040	6.3	6956
tt3354302	6.5	918
tt0601158	7.8	97
tt4483106	7.7	523
tt1178242	7.2	109
tt0258152	8.1	49
tt6286340	8.1	49
tt21223424	6.8	6
tt6487242	3.2	66
tt0383574	7.4	824122
tt6356114	6.6	135
tt16960632	8.2	33
tt11193690	3.8	13
tt2179471	7.6	39
tt7551852	8.1	45
tt10162818	7.5	79
tt1153703	6.1	10
tt0354148	8.3	2448
tt6302006	5.8	586
tt1267043	7.7	1201
tt0305298	6.1	35
tt12009554	7.1	25
tt29059404	7.8	23
tt0746962	7.7	23
tt0694182	6.8	148
tt3177356	6.2	9
tt0740845	6.4	19
tt0842462	6.7	10
tt0087294	6.2	10
tt1163985	7.1	19
tt1346714	8.1	16
tt8613892	5.0	119
tt4040538	9.4	11
tt1413120	6.4	23
tt14273730	8.0	7
tt5053004	4.2	13
tt0089642	6.4	199
tt22375656	7.3	202
tt3473046	7.9	37
tt32132622	6.4	8
tt0218972	6.6	9
tt2342033	8.2	38
tt7696252	9.3	16
tt33066380	7.2	11
tt2689866	8.7	10
tt27050744	7.4	57
tt6476376	7.8	898
tt30145218	6.6	6
tt15160912	6.6	27
tt15263820	7.2	41
tt1593295	6.1	273
tt0553084	6.1	24
tt1501966	7.3	9
tt0527754	8.0	9
tt1813970	8.2	102
tt0599880	7.4	43
tt6546832	8.3	58
tt8201458	8.2	987
tt0594534	7.3	181
tt0397171	5.8	28
tt36329718	5.1	5064
tt7710484	9.2	28
tt29082091	7.8	6
tt0189905	8.2	8
tt30750108	6.7	11675
tt5216302	7.6	51
tt5597042	8.9	8
tt0430206	5.2	16
tt4403090	8.8	5
tt0797319	7.1	8
tt3408302	8.2	12
tt4795366	6.6	8
tt24270870	6.0	15
tt31038087	8.8	7
tt11213046	9.3	12
tt5726516	7.4	7
tt11056440	5.8	6
tt0131658	7.8	2413
tt34996885	8.7	7
tt0729329	8.3	13
tt2395238	6.0	12
tt0480036	7.7	76
tt0544896	4.8	61
tt0167869	6.5	14
tt22507400	7.9	32
tt32104355	8.6	92
tt7034640	9.1	14
tt5873146	6.9	24
tt10977134	7.8	72
tt1909355	7.6	13
tt0676345	7.9	46
tt14425352	8.0	8
tt13710694	7.0	88
tt35623598	8.0	51
tt1614316	7.9	19
tt0616136	8.6	99
tt0021522	6.9	109
tt0116726	4.5	352
tt0263440	7.8	16
tt21745154	7.3	92
tt0413963	6.8	10
tt2335234	6.7	17
tt36721193	8.5	6
tt4828460	7.8	63
tt3039522	5.4	50
tt0656210	6.5	17
tt14993870	8.4	19
tt3697978	4.7	21
tt1358284	6.3	6
tt0296729	6.8	95
tt0183036	6.6	12
tt0943828	7.0	9
tt35977898	8.5	11
tt0580184	7.1	222
tt30850221	9.0	353
tt6084238	7.6	375
tt0344737	5.6	8
tt0066607	7.0	288
tt15659984	7.1	11
tt34878824	7.4	7
tt4930878	8.6	5
tt2034582	6.2	16
tt10520800	7.1	1188
tt28718583	7.1	7
tt13197232	8.3	12
tt0027668	5.2	30
tt9097480	8.5	14
tt14308512	6.1	7
tt13745606	5.1	42
tt11475508	7.9	19
tt7395126	6.5	16
tt21797584	6.3	6
tt2356277	6.4	64
tt28154868	9.3	76
tt1914934	2.4	13
tt0797323	7.8	8
tt0672524	8.1	216
tt2190469	4.1	48
tt31030227	8.7	15
tt14269248	9.2	7
tt1290729	7.0	354
tt5582848	6.3	37
tt11095736	7.0	11
tt11558046	9.2	28
tt0629479	7.5	331
tt0544256	7.8	9
tt1453717	7.8	8
tt2196873	7.7	46
tt4190444	7.8	28
tt1536733	7.2	87
tt4603722	7.5	34
tt31639092	2.6	24
tt2411218	7.6	125
tt26932292	7.0	9
tt23833228	5.6	6
tt2425092	8.9	9
tt20242416	6.7	6357
tt0213001	6.7	115
tt0550939	8.3	8
tt6908324	6.5	19
tt5480258	7.1	55
tt5910108	6.6	6
tt21855884	6.6	196
tt2992924	4.9	23
tt1192989	8.4	18
tt14760886	4.9	304
tt6380608	7.6	42
tt4408246	7.3	326
tt0305245	7.7	207
tt29740717	8.3	86
tt1784559	9.1	28
tt1175285	7.3	109
tt2211093	6.5	53
tt30089096	7.3	8
tt6222948	9.2	8
tt0591792	7.6	10
tt5546308	6.9	9
tt2366111	3.2	92
tt13175672	9.4	71
tt0391445	8.3	9
tt6265554	8.0	6
tt7310938	8.7	12
tt1366556	8.5	9
tt2251901	6.8	7
tt14728792	7.8	6
tt3453084	7.2	664
tt39796124	7.5	202
tt1972801	8.4	8
tt15523308	7.6	102
tt7664414	7.2	243
tt1530375	6.2	8
tt0727778	8.1	41
tt1976880	7.8	16
tt0216650	6.9	24
tt3348220	9.3	14
tt0255630	8.2	28
tt1172341	8.0	6
tt19226636	8.0	6
tt0162671	6.3	54
tt6407090	2.3	16
tt0066778	5.5	37
tt17051042	7.9	11
tt0539653	6.5	15
tt0674827	7.4	9
tt0530930	7.8	358
tt3675526	7.8	1360
tt14060708	7.6	3937
tt8246936	6.9	23
tt6408094	5.9	18
tt0310199	7.2	91
tt0886349	7.8	65
tt0259511	6.5	586
tt12375708	8.4	403
tt0720574	7.0	10
tt0363216	7.7	13
tt4393026	6.3	19
tt0026614	5.0	618
tt0644885	6.5	51
tt23037480	7.0	6
tt5515334	8.4	53
tt13259744	8.2	455
tt6742610	6.9	176
tt14815914	4.1	16
tt10801314	4.3	906
tt0576528	9.6	47
tt22542702	10.0	12
tt0639183	8.1	32
tt0540323	7.1	27
tt35944251	7.6	26
tt4594130	7.3	96
tt0673993	7.4	37
tt28680762	6.5	35
tt2187090	8.2	921
tt11052282	7.6	21
tt2601626	7.9	24
tt10106452	7.7	28
tt11018924	5.9	59
tt12373460	8.8	6
tt0203326	5.2	14
tt3480416	6.9	51
tt2123798	8.0	61
tt1982181	5.7	163
tt0541556	7.3	11
tt0166593	7.1	347
tt15514302	7.3	676
tt9773672	7.6	11
tt5076230	6.2	56
tt0947669	7.5	11
tt1216809	7.5	139
tt25146956	8.2	10
tt39381061	6.7	7
tt12663188	9.4	14
tt2381417	7.3	65
tt0853901	7.8	21
tt29519699	9.1	969
tt0262344	7.0	61
tt3560266	5.9	425
tt0290910	4.5	293
tt3416692	6.5	14
tt3730902	4.4	153
tt0242918	5.7	8
tt21092586	9.0	60
tt2322215	8.0	110
tt4972356	7.8	497
tt0499224	7.0	26
tt16297820	7.6	187
tt2577236	7.6	11
tt6087256	7.3	768
tt3108852	4.6	100
tt26890233	6.3	609
tt35003423	8.9	9
tt1495738	6.7	131
tt34206382	7.9	8
tt23651488	8.1	26
tt2920454	3.2	23
tt7385832	2.9	1198
tt0392761	5.6	53
tt0007145	7.0	3874
tt5124786	5.8	156
tt29515159	6.9	13
tt1213636	6.1	19
tt1190945	8.1	34
tt2023882	10.0	25
tt36132824	8.8	21
tt26896054	7.7	23
tt0232206	6.7	35
tt21854124	7.2	6
tt0814360	8.4	40
tt0152709	5.4	100
tt5179892	8.6	29
tt21047054	8.2	5
tt0764038	7.8	511
tt3020986	8.3	53
tt6110098	6.3	129
tt0367248	6.6	21
tt0524695	6.4	39
tt1857724	6.5	933
tt13563658	4.8	16
tt0242524	4.7	27
tt0509819	7.8	191
tt0624874	6.6	26
tt8057186	3.8	81
tt9823936	7.8	664
tt1092348	5.7	11
tt5914166	6.9	29
tt31066839	6.6	73
tt6898304	6.6	6
tt1406205	8.4	14
tt19864828	6.7	10403
tt0094239	6.9	224
tt0222703	5.3	334
tt8582256	6.9	119
tt0748638	7.6	5
tt1083742	7.1	125
tt0250400	9.1	26
tt9500468	6.4	5
tt14194312	7.2	18
tt14617070	8.6	7
tt7575000	3.8	57
tt9139606	9.2	6
tt9690254	6.8	22
tt1030457	7.4	474
tt0047304	6.6	91
tt1185135	7.8	21
tt26686442	8.1	21
tt19637492	9.0	33
tt0220276	7.1	41
tt0684190	6.3	26
tt6840030	8.3	6
tt8706100	2.3	49
tt0726317	6.1	12
tt3922364	6.3	36
tt1333170	7.6	15
tt8561428	7.8	15
tt24081694	5.1	24
tt14914930	7.9	11
tt0805849	7.2	50
tt2008068	6.8	17
tt0404235	2.4	14
tt1122863	7.0	201
tt0636385	6.5	14
tt1535389	7.6	6
tt6904182	7.7	8
tt2400138	8.2	15
tt0674673	7.5	63
tt8223802	9.4	248
tt11082096	8.9	21
tt0192452	6.3	36
tt14850514	4.7	133
tt21240734	7.3	47
tt2092455	8.0	16
tt18937576	6.1	16
tt10719180	8.5	85
tt9315046	5.8	13
tt12205770	6.8	16
tt0890476	8.8	28
tt9915822	7.2	106
tt10405068	8.0	26
tt11859008	8.2	9
tt0976897	9.4	6
tt3712554	7.2	23
tt20518752	7.4	44
tt0426228	7.9	18
tt0281941	7.1	43
tt0414801	9.1	11
tt12698616	7.4	114
tt2282706	7.1	16
tt0222458	6.6	125
tt1322333	6.1	8790
tt8422142	7.3	9
tt11041330	4.0	18
tt5260274	8.0	125
tt14417074	5.6	19
tt9010450	9.0	22
tt0293719	7.4	10
tt12251340	7.0	7
tt26608271	8.3	6
tt6719458	6.4	110
tt1837547	9.6	9
tt36394583	5.0	145
tt31805241	7.2	422
tt33063369	7.2	58
tt13130602	5.7	39
tt0166590	7.3	17
tt6852028	7.6	10
tt1479293	7.3	62
tt7694394	9.2	31
tt19768056	6.5	456
tt6286640	8.4	13
tt3364898	7.6	16
tt0288744	6.5	39
tt1724324	4.6	104
tt23271324	7.0	8
tt31383494	9.0	9
tt2633298	8.3	481
tt0737282	8.1	70
tt10230190	4.2	10
tt2103152	8.1	14
tt0898465	7.8	22
tt0042876	8.1	196105
tt2317337	7.7	47923
tt22900310	6.7	17
tt0524952	7.5	12
tt29803217	3.5	10
tt6723478	9.3	15
tt0093724	7.0	501
tt0717072	7.6	104
tt8115406	7.4	63
tt8424122	8.3	9
tt1972133	6.6	97
tt17048016	7.5	16
tt0080841	6.2	124
tt0567534	7.2	75
tt31972464	7.6	14
tt0559078	7.0	116
tt7836394	8.1	9
tt21650724	6.0	46
tt0156572	7.0	39
tt18350848	8.0	635
tt32124622	7.8	18
tt1321308	7.5	64
tt2268102	7.3	2812
tt7720460	7.4	142
tt0943979	7.1	10
tt13069124	8.2	6
tt3127192	8.6	7
tt16290290	8.0	5
tt1304833	8.8	31
tt29432542	8.8	9
tt2353105	7.4	159
tt7086512	6.6	284
tt0009655	4.6	17
tt0430305	8.4	23
tt0095261	6.1	51
tt6173024	7.7	134
tt0476703	4.0	42
tt1194749	7.3	32
tt0415998	6.6	31
tt1652055	7.9	24
tt13063096	8.0	12
tt0234167	4.8	11
tt0360775	5.2	458
tt38365951	7.9	22
tt0679746	7.4	14
tt1139541	7.5	15
tt32544855	4.6	60
tt9215142	7.6	21
tt0713012	8.0	30
tt1280684	6.3	25
tt11199482	6.5	7
tt27589099	1.8	19
tt0124035	7.5	750
tt0330508	6.7	232
tt23633694	6.4	1144
tt3459460	6.7	42
tt10596196	7.5	6
tt11443398	6.1	64
tt8262118	5.0	55
tt2183170	5.8	22
tt0243107	6.4	80
tt0578629	3.9	13
tt2283185	6.4	51
tt0325771	7.2	66
tt4580322	6.6	7
tt26244858	6.8	8
tt1594166	7.1	8
tt0156415	4.2	9
tt10556022	6.5	11092
tt29766833	9.9	8
tt15538988	6.5	28
tt0061794	7.0	384
tt3773942	6.4	35
tt7139480	7.1	169
tt10168618	7.9	272
tt1583120	7.1	13
tt40227808	6.9	52
tt0543962	8.5	644
tt5559526	3.5	1431
tt4349652	7.8	5
tt6423548	6.2	31
tt7676946	8.0	9
tt10545296	6.6	181658
tt0752149	6.6	40
tt7509270	6.3	1432
tt0305002	7.9	17
tt37538833	7.8	202
tt4744088	7.3	11
tt0659376	7.0	8
tt13976934	7.1	10
tt0960288	8.6	20
tt21997994	8.7	14
tt8023656	6.6	12
tt6892950	6.2	360
tt6224198	6.4	18
tt1200804	6.5	74
tt5494094	6.4	8
tt7371244	7.2	7
tt32408434	8.3	23
tt8985298	6.0	61
tt10467622	5.8	6
tt4052566	7.4	38
tt0345430	6.8	25
tt0054374	6.7	241
tt0917625	6.6	54
tt0040328	6.2	280
tt9587974	7.6	21
tt0145505	5.2	1997
tt15229674	5.6	6994
tt1875002	8.0	10
tt0957644	7.1	25
tt8060174	7.7	7
tt1626648	7.5	245
tt4020272	7.1	27
tt13879882	5.0	26
tt3268106	8.7	7
tt1823510	8.9	34
tt0746681	8.2	25
tt0167409	7.5	42
tt1537715	5.8	2617
tt0637507	6.4	57
tt0769182	7.9	31
tt1056155	5.2	6
tt4335196	8.0	10
tt13670648	5.6	123
tt39384132	7.8	14
tt7826028	6.6	4267
tt30581019	5.6	9
tt7728754	7.5	108
tt0748765	7.1	274
tt6135062	6.2	38
tt1150634	8.0	29
tt15179746	6.7	33
tt6157404	7.4	296
tt6957646	9.4	5
tt1176046	5.6	178
tt0720229	7.5	74
tt0504745	5.9	16
tt1015989	7.6	17
tt4034050	6.7	64
tt1536197	5.2	7
tt1281300	5.8	19
tt0649219	7.6	226
tt3948202	6.8	45
tt7877508	7.2	15
tt14179602	8.5	53
tt8337428	8.0	423
tt0499211	3.7	48
tt0655541	7.7	12
tt1362996	5.5	179
tt32150119	7.6	1685
tt7497272	7.7	119
tt0365785	6.1	13
tt19371462	7.2	149
tt0616997	5.7	12
tt7983146	8.8	17
tt2267683	8.8	7
tt0514398	7.2	754
tt29625386	5.9	3167
tt2223990	6.8	72987
tt8910664	6.1	14
tt0596314	6.9	129
tt11474326	8.1	8
tt0684644	8.1	90
tt1990469	8.0	5
tt2005865	7.8	6
tt0532320	6.6	9
tt14121914	3.6	15
tt13833574	5.6	35
tt0039243	6.8	2429
tt1059831	7.0	9
tt0774517	7.1	25
tt16587764	6.8	22
tt9612206	4.6	40
tt1039471	3.4	17
tt15382924	4.5	36
tt6152750	9.9	36
tt1245934	8.4	412
tt23636016	7.0	12
tt4026140	6.5	14
tt8006852	7.8	14
tt4823486	4.2	136
tt1227122	6.3	15
tt11614180	7.7	11
tt11897010	6.9	105
tt1725272	8.8	262
tt33096212	7.2	22
tt5238410	8.6	9
tt2201289	6.9	79
tt1491044	6.8	83721
tt0179944	4.0	45
tt0447735	7.9	22
tt0690300	8.3	343
tt9520280	6.7	40
tt9574384	3.9	41
tt4370950	7.9	986
tt30323520	7.3	56
tt12451178	3.9	25
tt0066395	4.6	52
tt21029390	6.8	25
tt1697246	5.2	36
tt2199540	7.0	86
tt0065586	3.6	67
tt9373586	7.2	11
tt0863132	6.9	51
tt0172292	5.6	27
tt5826180	7.2	318
tt21276482	6.3	17
tt2206402	6.4	6
tt0604782	7.1	31
tt27909163	7.0	6
tt1098490	4.2	14
tt10317018	7.4	20
tt3483412	6.5	7
tt23743904	9.4	9
tt1278938	6.9	36
tt7310742	9.0	7
tt2594972	6.4	65
tt14708514	9.4	5
tt0903228	6.9	24
tt1349713	7.9	9
tt34000785	8.7	2708
tt7908982	8.8	11
tt3517894	7.4	3677
tt4776384	7.6	146
tt15455542	7.0	17
tt0539486	7.9	796
tt41090360	9.5	6
tt0955595	7.8	43
tt36271207	6.8	8
tt15803344	6.9	169
tt1544309	9.0	12
tt5444948	8.0	10
tt0514411	8.2	1087
tt0503423	7.5	52
tt1880159	8.7	20
tt0447194	7.5	18
tt36967216	8.7	14
tt0611882	6.9	16
tt38577279	4.5	11
tt0697804	8.1	4343
tt2417552	6.9	11
tt1372322	7.9	142
tt0719107	7.8	294
tt0704146	8.5	12
tt11396926	9.2	5
tt1006817	7.1	21
tt0310296	4.8	51
tt1640836	7.6	762
tt0562647	9.0	21
tt18370070	5.8	6
tt22300410	7.0	85
tt1885846	7.4	8
tt11217614	7.7	6
tt13183218	6.1	267
tt6902618	9.7	29
tt1118299	6.9	65
tt7748782	8.0	7
tt4474676	6.8	13
tt3025626	6.7	141
tt0804578	8.6	28
tt1454956	8.7	100
tt2192501	7.5	24
tt3896876	7.4	6
tt11372242	6.6	9
tt2262168	8.8	8
tt39795341	8.9	101
tt1773842	9.4	7
tt0326797	5.5	9
tt15013742	9.4	11
tt1100132	6.8	26
tt21829664	8.8	6
tt1982277	7.6	8
tt21106056	7.0	7
tt6906922	7.8	9
tt0043818	5.8	271
tt0420928	6.2	30
tt0179737	6.4	62
tt0282770	6.1	30
tt1039375	7.7	292
tt3863394	8.5	273
tt28004650	9.5	35
tt28297704	7.7	15
tt7122742	6.7	12
tt9174298	7.9	22
tt17321054	7.8	18
tt32332880	6.4	16
tt0940783	8.6	18
tt40448599	5.4	17
tt9599670	7.8	1715
tt0938885	7.3	26
tt0472233	7.3	112
tt0778239	7.4	100
tt5376718	5.5	124
tt4292262	6.2	6
tt12680894	4.6	38
tt36203068	6.7	2094
tt4018446	8.1	12
tt0818462	6.8	31
tt3739544	8.9	7
tt0012105	5.8	20
tt1852406	8.3	200
tt0484256	7.2	161
tt0468101	7.2	8
tt0602338	7.6	447
tt0078168	6.5	185
tt1127559	8.0	21
tt0879218	9.4	18
tt5885036	7.7	62
tt1407203	6.6	8
tt0089183	7.0	26
tt0282639	3.9	12
tt3828994	7.2	5
tt0816103	5.3	32
tt0063237	6.5	562
tt10117346	8.2	64
tt0952657	5.2	13
tt0327919	7.1	8586
tt12214574	7.5	78
tt5921496	6.8	7
tt8852080	7.0	18
tt0768909	6.7	33
tt10667326	7.5	450
tt8727512	5.6	18
tt2207131	4.6	8
tt28351143	9.2	48
tt13158056	8.6	11
tt26654396	7.1	991
tt1498784	7.0	377
tt11026176	8.4	9
tt8128276	6.0	4935
tt1819342	7.8	11
tt25887348	4.8	76
tt4029516	6.6	10
tt1754946	5.6	453
tt0241707	7.2	6
tt13900088	7.8	9
tt0284337	7.4	66
tt2936408	6.0	12
tt2023486	8.5	12
tt3197996	5.6	19
tt15729118	7.0	9
tt7847110	6.8	10
tt1693971	5.4	21
tt3021202	5.8	48
tt0633221	7.3	12
tt0562869	7.5	636
tt0829106	7.2	20
tt16755848	7.7	18
tt0906563	5.1	13
tt0836870	7.4	49
tt4866398	7.4	9
tt5211894	8.1	32
tt1608216	7.8	19
tt31241625	7.2	377
tt1568799	6.0	792
tt32909839	7.5	16
tt5500600	6.5	53
tt2118616	7.5	23
tt0621193	9.4	57
tt0713826	5.5	8
tt0487903	6.4	39
tt3804982	6.0	31
tt22632488	7.1	16
tt1378425	7.1	11
tt15655468	8.3	41
tt12257462	8.4	62
tt27621071	9.2	7
tt1557711	6.6	50
tt7246122	6.1	9
tt4372326	4.2	403
tt1390218	7.5	7
tt5781930	8.9	10
tt1696629	7.4	50
tt9292094	8.0	14
tt4765264	4.8	21
tt10628170	6.6	7
tt4519458	7.7	32
tt0036753	3.4	450
tt36851989	6.8	49
tt0188981	7.0	8
tt33295119	8.6	15
tt0141489	4.7	21
tt16516132	6.7	75
tt0276827	7.2	56
tt1308514	7.7	1331
tt13097418	8.7	6
tt0381629	6.4	16
tt7769892	6.5	164
tt5137056	7.3	16
tt8535768	5.8	11
tt4762688	8.3	26
tt1563606	8.6	11
tt21882820	6.2	128
tt1111146	7.8	11
tt6981070	6.4	7
tt0519585	8.6	3757
tt6346274	6.9	54
tt7761446	8.5	7
tt24178262	9.4	16
tt28521839	8.2	5
tt0685847	7.6	47
tt31407643	8.0	11
tt11052060	7.6	144
tt32186420	4.4	63
tt16911796	7.2	56
tt1964966	5.6	31
tt9225078	8.2	66
tt0652089	8.1	24
tt16221038	8.6	11
tt4430480	8.4	12
tt1589902	6.8	1555
tt9853654	6.5	24
tt0662329	8.0	636
tt0914873	7.0	20
tt5472486	5.2	23
tt0044205	7.6	4356
tt4442344	7.4	14
tt14132178	8.2	24
tt0957606	8.2	30
tt13481556	7.5	10
tt14197560	5.3	99
tt0792849	7.6	25
tt0518410	7.3	10
tt5843554	9.9	31
tt3385034	4.2	29
tt5074264	7.4	33
tt0638306	8.2	691
tt2330187	6.7	105
tt0138753	8.1	21
tt0763217	7.2	19
tt21106162	5.6	24
tt2290968	7.7	12
tt11821818	5.7	1658
tt2496666	6.2	8
tt4064912	4.7	260
tt28321945	7.1	15
tt1302329	7.6	9
tt2506094	5.3	472
tt3848854	6.2	8
tt15034122	6.7	14
tt3985686	7.2	14
tt8413260	7.9	47
tt0028161	5.8	22
tt0458479	5.5	16
tt1453338	7.2	134
tt0432360	6.7	240
tt14966898	7.0	146451
tt0524902	7.4	13
tt23552352	3.5	9
tt4412054	7.9	470
tt1174537	7.4	11
tt0130178	6.8	78
tt9870216	8.1	17
tt26744289	6.2	14626
tt0027429	6.1	704
tt0282543	6.2	465
tt0197852	5.4	17
tt2963042	5.9	95
tt4350804	5.7	307
tt7241814	6.6	10
tt31608826	7.0	146
tt11675062	8.0	6
tt5119908	7.6	23
tt0052002	7.2	3521
tt0295703	5.5	150
tt0594007	7.7	209
tt2676458	5.1	17
tt2180094	8.6	11
tt15668970	9.5	87
tt20238030	8.6	106
tt20852918	7.1	57
tt20203400	9.4	5
tt6340396	7.3	58
tt0810983	7.1	433
tt1967438	8.4	5
tt8503090	5.4	16
tt13525058	7.4	33
tt0298973	6.7	9
tt1095016	8.6	19
tt1193103	5.1	56
tt27555297	6.5	210
tt11218406	5.9	16
tt0314036	6.7	76
tt0656798	7.5	83
tt13071824	5.7	31
tt15185206	9.2	8
tt30225392	6.3	7
tt5210626	8.2	22
tt0096309	6.3	505
tt6272384	6.3	700
tt12411136	7.7	12
tt33734669	6.8	8
tt27775076	3.6	8
tt4199798	9.0	10
tt0945391	6.6	174
tt10661474	5.5	42
tt1495823	7.2	1453
tt5736844	5.5	14
tt5585078	7.6	6
tt0399263	6.6	6
tt2472738	7.9	7
tt37536479	7.5	18
tt1244193	8.4	10
tt0078721	6.2	20413
tt0140862	6.1	328
tt21271008	6.3	109
tt8634256	5.3	717
tt6340842	8.4	6
tt0466398	4.9	80
tt0837406	7.8	60
tt2005331	6.6	60
tt33586506	8.2	5
tt2119511	4.4	198
tt7936628	9.3	20
tt0397475	6.4	11
tt0511813	5.4	39
tt32369229	7.0	1665
tt0274659	5.8	4109
tt1337553	8.1	10
tt2071119	7.1	19
tt1410471	7.6	5
tt10530816	7.0	42
tt1543267	6.4	17
tt2579492	8.2	17
tt35497675	8.1	143
tt0088931	5.9	3789
tt3389496	7.9	11
tt13991226	8.2	670
tt1750845	8.5	67
tt31249754	7.9	36
tt0537198	8.0	15
tt35819990	9.3	20
tt24133876	5.0	25
tt14882768	7.1	12
tt11672244	6.3	49
tt21057982	5.5	22
tt5221182	5.6	40
tt0131541	6.8	42
tt4444680	8.0	11
tt11943640	8.3	861
tt5138662	7.6	5
tt0744349	7.6	18
tt3149824	5.2	38
tt21975910	7.6	9
tt1137351	7.3	283
tt0982631	6.1	11
tt0685359	7.8	30
tt0120679	7.3	101391
tt4434056	8.5	19
tt8191524	8.0	12
tt35668808	6.7	8
tt12746276	8.6	215
tt0494261	6.4	7
tt10040506	8.9	8
tt8239940	7.8	33
tt1767586	5.6	10
tt2055303	7.3	438
tt2530962	7.2	9
tt14792632	7.5	71
tt2861362	6.0	14
tt8455198	8.1	98
tt1579778	4.8	10
tt0818276	7.3	997
tt7918566	8.7	9
tt37109733	5.6	76
tt8714714	7.2	306
tt1053824	6.9	38
