tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0122904	video	American Pie	American Pie	1	1995	\N	90	Adult
tt0048810	movie	The Woman for Joe	The Woman for Joe	0	1955	\N	91	Drama,Romance
tt0028872	movie	Fire Over England	Fire Over England	0	1937	\N	92	Adventure,History,Romance
tt0254500	movie	Kode Naagu	Kode Naagu	0	1974	\N	\N	\N
tt0221616	video	Swedish Erotica 4	Swedish Erotica 4	1	1981	\N	60	Adult
tt0048701	movie	Teen-Age Crime Wave	Teen-Age Crime Wave	0	1955	\N	77	Crime,Drama
tt0114630	tvEpisode	Die schwarzen Bilder	Die schwarzen Bilder	0	1995	\N	90	Crime,Drama
tt0187272	tvMovie	Ein Matjes singt nicht mehr	Ein Matjes singt nicht mehr	0	1988	\N	91	Comedy
tt0126058	short	So You Want to Build a House	So You Want to Build a House	0	1948	\N	11	Comedy,Short
tt0116102	movie	Different for Girls	Different for Girls	0	1996	\N	92	Comedy,Drama,Romance
tt0131974	short	A Bit of a Tiff with the Lord	A Bit of a Tiff with the Lord	0	1994	\N	25	Short
tt0031283	movie	Everybody's Baby	Everybody's Baby	0	1939	\N	61	Comedy
tt0124665	movie	Girls of Hollywood Hills	Girls of Hollywood Hills	1	1985	\N	76	Adult
tt0176993	short	Mikrofon dla wszystkich	Mikrofon dla wszystkich	0	1976	\N	22	Documentary,Short
tt0027379	movie	Bom Jesus de Braga	Bom Jesus de Braga	0	1936	\N	\N	Documentary
tt0246248	short	Sonny Jim's First Love Affair	Sonny Jim's First Love Affair	0	1915	\N	\N	Comedy,Drama,Short
tt0035929	short	People of the Po Valley	Gente del Po	0	1947	\N	11	Documentary,Short
tt0120783	movie	The Parent Trap	The Parent Trap	0	1998	\N	128	Adventure,Comedy,Drama
tt0185986	movie	Cherchez l'erreur	Cherchez l'erreur	0	1980	\N	92	Comedy
tt0075072	tvEpisode	Play Things	Play Things	0	1976	\N	\N	Drama
tt0168879	tvShort	The Human Pretzel	The Human Pretzel	0	1967	\N	5	Animation,Short
tt0093945	video	Shades of Love: Champagne for Two	Shades of Love: Champagne for Two	0	1987	\N	90	Drama,Romance
tt0084319	tvMovie	Melanie van der Straaten	Melanie van der Straaten	0	1982	\N	123	Drama
tt0066212	movie	Perfect Friday	Perfect Friday	0	1970	\N	94	Comedy,Crime
tt0132093	short	Do Your Stuff	Do Your Stuff	0	1935	\N	18	Comedy,Short
tt0126089	movie	Syntynyt terve tyttö	Syntynyt terve tyttö	0	1943	\N	101	Comedy
tt0002368	short	Mirele Efros	Mirele Efros	0	1912	\N	40	Drama,Short
tt0129296	movie	A People Eternal	A People Eternal	0	1939	\N	65	Drama
tt0050336	movie	Dragoon Wells Massacre	Dragoon Wells Massacre	0	1957	\N	88	Western
tt0233381	movie	Bring the Beat Back!	Bring the Beat Back!	0	1992	\N	45	Documentary,Music
tt0008645	movie	Susan's Gentleman	Susan's Gentleman	0	1917	\N	50	Drama
tt0247978	short	Das sind wir	Das sind wir	0	1995	\N	\N	Short
tt0113043	movie	The Fear	The Fear	0	1995	\N	102	Horror
tt0204979	movie	Corpus	Corpus	0	1999	\N	56	Biography,Documentary,Music
tt0199489	short	Elevator Man	Elevator Man	0	1996	\N	28	Short
tt0073932	movie	Zorrita Martínez	Zorrita Martínez	0	1975	\N	95	Comedy,Drama
tt0163965	tvSeries	Venus on the Hard Drive	Venus on the Hard Drive	0	1998	\N	\N	Comedy,Sci-Fi
tt0068856	short	The Lift	The Lift	0	1972	\N	7	Comedy,Short
tt0083669	movie	Eclipse	Pok hoh ka fe	0	1982	\N	86	Drama
tt0212459	tvMovie	Radio On Remix	Radio On Remix	0	1998	\N	24	\N
tt0110691	tvMovie	Not Our Son	Not Our Son	0	1995	\N	95	Crime,Drama,Thriller
tt0177871	short	John Bull	John Bull	0	1917	\N	3	Animation,Short
tt0013718	movie	Under Oath	Under Oath	0	1922	\N	50	Drama
tt0223366	movie	Global Progress: Consumption	Global Progress: Consumption	0	1994	\N	\N	\N
tt0117306	tvMovie	Passion	Passion	0	1996	\N	114	Drama,Musical,Romance
tt0058846	tvSeries	Secret Agent	Danger Man	0	1964	1967	49	Action,Adventure,Crime
tt0036021	movie	How's About It?	How's About It?	0	1943	\N	61	Comedy,Music
tt0103740	movie	Averills Ankommen	Averills Ankommen	0	1992	\N	95	Drama
tt0115303	tvMiniSeries	Omertà, la loi du silence	Omertà, la loi du silence	0	1996	1999	528	Crime,Drama,Thriller
tt0043039	movie	They Were Not Divided	They Were Not Divided	0	1950	\N	102	Drama,War
tt0114487	tvMovie	Broken Dreams: Reasoning and Delirium	Sogni infranti	0	1995	\N	52	Documentary
tt0114354	movie	Brother of Sleep	Schlafes Bruder	0	1995	\N	127	Drama,Music,Romance
tt0208853	tvEpisode	Le celluloïd et le marbre	Le celluloïd et le marbre	0	1966	\N	90	Documentary
tt0168348	tvSeries	Un medico in famiglia	Un medico in famiglia	0	1998	2016	\N	Comedy
tt0182506	movie	Um Bairro Moderno	Um Bairro Moderno	0	1998	\N	\N	\N
tt0091014	tvMovie	Blessings of the Earth	Erdsegen	0	1986	\N	\N	Drama
tt0087807	movie	Nishikawa Serina: Nozokibeya no onna	Nishikawa Serina: Nozokibeya no onna	0	1984	\N	60	\N
tt0089784	tvMovie	Past Caring	Past Caring	0	1985	\N	77	Drama
tt0075558	tvSeries	Paradise Island	Paradise Island	0	1977	\N	30	Comedy
tt0060877	movie	Queen of Blood	Queen of Blood	0	1966	\N	78	Horror,Sci-Fi
tt0077790	movie	Cold Homeland	Kalte Heimat	0	1979	\N	105	\N
tt0092012	movie	Steep & Deep	Steep & Deep	0	1985	\N	92	Documentary,Sport
tt0162609	video	Revelations	Revelations	1	1993	\N	82	Adult,Drama,Sci-Fi
tt0164103	movie	A Moment's Recital	A Moment's Recital	0	1999	\N	\N	\N
tt0020395	movie	The Shannons of Broadway	The Shannons of Broadway	0	1929	\N	65	Comedy
tt0033978	short	Olive's $weep$take Ticket	Olive's $weep$take Ticket	0	1941	\N	6	Animation,Comedy,Family
tt0211909	tvMovie	Kurosawa: The Last Emperor	Kurosawa: The Last Emperor	0	1999	\N	50	Biography,Documentary
tt0117121	short	My Mom Works at Sears	My Mom Works at Sears	0	1996	\N	23	Short
tt0007453	movie	The Three Godfathers	The Three Godfathers	0	1916	\N	60	Drama,Western
tt0032455	movie	Fantasia	Fantasia	0	1940	\N	124	Animation,Family,Fantasy
tt0195636	movie	Deep Roots	Deep Roots	1	1978	\N	77	Adult
tt0103959	movie	Chopper Chicks in Zombietown	Chrome Hearts	0	1989	\N	86	Comedy,Horror
tt0084790	tvMovie	Thou Shalt Not Kill	Thou Shalt Not Kill	0	1982	\N	100	Drama
tt0202079	tvEpisode	Vrteska	Vrteska	0	1989	\N	97	Drama
tt0048601	movie	The Cowgirl of Saint Catherine	Die Sennerin von St. Kathrein	0	1955	\N	108	Drama
tt0243665	tvEpisode	Pilot	Pilot	0	2000	\N	\N	Drama
tt0056064	short	Herakles	Herakles	0	1962	\N	12	Short,Sport
tt0163893	movie	Verses	Verses	0	1999	\N	81	Drama
tt0086664	tvSeries	The American Parade	The American Parade	0	1984	\N	60	\N
tt0035143	movie	Odessa in fiamme	Odessa in fiamme	0	1942	\N	83	Drama,War
tt0046892	movie	Dance on Roses	Dans på rosor	0	1954	\N	119	Comedy,Drama
tt0182404	movie	Salut Berthe!	Salut Berthe!	0	1968	\N	90	Comedy
tt0173731	tvMovie	Christmas at Home	Dolly Parton: Christmas at Home	0	1990	\N	60	Documentary
tt0067416	movie	My Friend Robinson	Mein lieber Robinson	0	1971	\N	78	Drama
tt0044576	movie	Dzhambul	Dzhambul	0	1952	\N	85	Drama
tt0028706	movie	Change for a Sovereign	Change for a Sovereign	0	1937	\N	72	Comedy
tt0098226	movie	Roselyne and the Lions	Roselyne et les lions	0	1988	\N	139	Action,Adventure,Comedy
tt0152644	video	Summer Games	Summer Games	1	1992	\N	\N	Adult,Comedy
tt0097448	movie	Good Night, Michaelangelo	Brown Bread Sandwiches	0	1989	\N	92	Comedy
tt0027433	movie	The Cattle Thief	The Cattle Thief	0	1936	\N	58	Drama,Western
tt0043069	movie	Trigger, Jr.	Trigger, Jr.	0	1950	\N	68	Drama,Western
tt0247403	tvMovie	Heldenplatz	Heldenplatz	0	1989	\N	195	Drama
tt0049762	movie	Sissi: The Young Empress	Sissi - Die junge Kaiserin	0	1956	\N	107	Drama,History
tt0151265	movie	Kuhak	Kuhak	0	1960	\N	\N	Drama
tt0128469	movie	Sexual Vengeance	Sexual Vengeance	1	1995	\N	\N	Adult
tt0073342	movie	Man at the Top	Man at the Top	0	1973	\N	92	Drama
tt0108380	tvMovie	Trapped in Space	Trapped in Space	0	1994	\N	87	Drama,Sci-Fi,Thriller
tt0231058	movie	A 105 p.c. Alibi	105 % alibi	0	1959	\N	92	Crime,Drama,Thriller
tt0083543	movie	Alsino and the Condor	Alsino y el cóndor	0	1982	\N	89	Drama,War
tt0086950	movie	Behind the Yellow Line	Yuen fan	0	1984	\N	90	Comedy,Drama,Romance
tt0227529	tvSpecial	Spandau Ballet: Live	Spandau Ballet: Live	0	1990	\N	96	Music
tt0090716	tvMovie	Betrayed by Innocence	Betrayed by Innocence	0	1986	\N	94	Drama
tt0233910	movie	Isola: Multiple Personality Girl	Isola: Tajuu jinkaku shôjo	0	2000	\N	94	Drama,Horror,Mystery
tt0211914	movie	L'amour blessé	L'amour blessé	0	1975	\N	77	Drama
tt0115935	movie	Conception	Conception	0	1998	\N	\N	\N
tt0025215	movie	Half a Sinner	Half a Sinner	0	1934	\N	70	Drama
tt0249267	short	Barefootin'	Barefootin'	0	1987	\N	3	Animation,Short
tt0156282	movie	Amar Saigal	Amar Saigal	0	1955	\N	\N	\N
tt0073281	movie	Les lesbiennes	Les lesbiennes	1	1975	\N	67	Adult
tt0001574	short	A Dead Man's Honor	A Dead Man's Honor	0	1911	\N	17	Drama,Short
tt0025537	movie	Music in the Blood	Musik im Blut	0	1934	\N	87	Music,Romance
tt0257930	movie	Mona's World	Monas verden	0	2001	\N	85	Comedy
tt0024063	movie	Girl Without a Room	Girl Without a Room	0	1933	\N	78	Comedy
tt0039252	short	Cat Fishin'	Cat Fishin'	0	1947	\N	8	Animation,Comedy,Family
tt0250770	video	Tap Dogs	Tap Dogs	0	1996	\N	73	Music
tt0258773	tvMovie	The Love of Three Orchestras	The Love of Three Orchestras	0	1993	\N	90	Documentary,Music
tt0105508	movie	Swoon	Swoon	0	1992	\N	93	Crime,Drama
tt0214337	tvSeries	Cancoon	Cancoon	0	1996	\N	90	\N
tt0065044	movie	The Stud Farm	The Stud Farm	0	1969	\N	\N	\N
tt0162069	tvMiniSeries	The Citadel	The Citadel	0	1960	1961	30	Drama
tt0076709	movie	Game of Death II	Si wang ta	0	1980	\N	96	Action,Crime,Mystery
tt0070109	movie	Giordano Bruno	Giordano Bruno	0	1973	\N	123	Biography,Drama,History
tt0174819	movie	Klopka za generala	Klopka za generala	0	1971	\N	101	Drama,War
tt0086582	movie	The Wicked Lady	The Wicked Lady	0	1983	\N	98	Adventure,Drama
tt0018382	movie	The Shamrock and the Rose	The Shamrock and the Rose	0	1927	\N	70	Comedy
tt0233313	short	Bella och Gustav - Om en liten vecka	Bella och Gustav - Om en liten vecka	0	1985	\N	9	Short
tt0032187	movie	Alarm	Alarm	0	1941	\N	90	\N
tt0231572	short	Fatty's Feature Fillum	Fatty's Feature Fillum	0	1917	\N	\N	Comedy,Short
tt0031754	movie	On Borrowed Time	On Borrowed Time	0	1939	\N	99	Drama,Family,Fantasy
tt0181815	movie	Siete para un secreto	Siete para un secreto	0	1947	\N	\N	\N
tt0132885	movie	BlackMale	BlackMale	0	2000	\N	90	Thriller
tt0037030	movie	Lumberjack	Lumberjack	0	1944	\N	65	Drama,Western
tt0137254	movie	The Prisoner of the Iron Mask	La vendetta della maschera di ferro	0	1961	\N	80	Action,Adventure,Drama
tt0004655	short	The Suffragette's Battle in Nuttyville	The Suffragette's Battle in Nuttyville	0	1914	\N	20	Comedy,Short
tt0225847	movie	Gennem lydmuren	Gennem lydmuren	0	1993	\N	\N	\N
tt0226401	short	Sabina	Sabina	0	1991	\N	7	Animation,Short
tt0138963	tvSeries	Godnatt, jord	Godnatt, jord	0	1979	1979	\N	Drama
tt0000881	short	Le glas du père Césaire	Le glas du père Césaire	0	1909	\N	\N	Short
tt0114076	movie	Palace	Palace	0	1995	\N	90	Comedy
tt0074608	movie	Harry and Walter Go to New York	Harry and Walter Go to New York	0	1976	\N	115	Comedy,Crime
tt0020072	movie	The Lady Lies	The Lady Lies	0	1929	\N	75	Drama,Romance
